AccidentUID,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_en,AccidentHour,AccidentHour_text,Longitude,Latitude
CE0C093847D5014AE0430A83942709C8,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2012,10,October,aw402,Tuesday,6.0,06h-07h,9.388933421067478,47.42951732502742
CE623A57741B01EAE0430A839427BE5D,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2012,10,October,aw403,Wednesday,12.0,12h-13h,9.360501410389372,47.4286080876529
CDBCCC95CFB60082E0430A8394274DDB,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2012,10,October,aw406,Saturday,23.0,23h-00h,9.354376818751376,47.419416087161295
CF55C169FAA20106E0430A8394279303,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt433,2012,10,October,aw402,Tuesday,11.0,11h-12h,9.336756142410819,47.409639482469096
CEFF1C0FFF2A0068E0430A839427448A,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2012,10,October,aw403,Wednesday,17.0,17h-18h,9.315503596669906,47.41430509962374
CE5C023000900142E0430A839427AFB0,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2012,10,October,aw404,Thursday,12.0,12h-13h,9.384159303969941,47.4287610785998
CED793DD57730100E0430A839427C0F1,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,False,rt430,2012,10,October,aw406,Saturday,17.0,17h-18h,9.322436840700163,47.416963263913665
D2ADCBD023C50040E0430A8394275075,at7,Accident when parking,as3,Accident with light injuries,False,False,False,rt432,2012,10,October,aw407,Sunday,18.0,18h-19h,9.385081614732087,47.424615988608785
CFB41979D8C1022CE0430A839427E910,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,2012,10,October,aw401,Monday,6.0,06h-07h,9.3318273886103,47.4093064990268
CD95D513527F0182E0430A839427FA90,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2012,10,October,aw401,Monday,15.0,15h-16h,9.368243648462604,47.4234768554679
D11C50F8169C00D8E0430A839427FE93,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,2012,10,October,aw404,Thursday,10.0,10h-11h,9.373515072589504,47.42589883562251
D15A018445FD0042E0430A8394272E9B,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2012,10,October,aw406,Saturday,19.0,19h-20h,9.391193248841239,47.433653716533165
CFA0070B5DA90208E0430A83942737A7,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2012,10,October,aw401,Monday,16.0,16h-17h,9.370682254361,47.42309423247285
CF75A70784400120E0430A839427B49B,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,2012,10,October,aw402,Tuesday,21.0,21h-22h,9.398293899866417,47.43132031644175
D37897DF16BB0268E0430A839427B25A,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2012,11,November,aw405,Friday,12.0,12h-13h,9.296876503454634,47.39821420969897
D2B2195AABFA02A4E0430A8394279460,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2012,11,November,aw406,Saturday,3.0,03h-04h,9.37456340075155,47.42592626400796
D2F33FC85DAD011AE0430A839427D279,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2012,11,November,aw403,Wednesday,12.0,12h-13h,9.380314529517973,47.430580118634666
D378C044E7760138E0430A83942745B4,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2012,11,November,aw403,Wednesday,19.0,19h-20h,9.364147970522271,47.421295964004095
D07DD60A126B0040E0430A83942738D0,at2,Accident with rear-end collision,as3,Accident with light injuries,False,True,False,rt433,2012,11,November,aw404,Thursday,11.0,11h-12h,9.372385557164144,47.420717567610275
CFA0070B76AD0208E0430A83942737A7,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,2012,11,November,aw405,Friday,9.0,09h-10h,9.36453162787769,47.40845107849667
D30111AFDF3A01DEE0430A8394278429,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,2012,11,November,aw405,Friday,10.0,10h-11h,9.36901668595924,47.421763544317834
D0BC302A624D0138E0430A839427EEA3,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2012,11,November,aw401,Monday,12.0,12h-13h,9.31217891713856,47.41361232909623
D2F333991D3401C8E0430A839427B089,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,2012,11,November,aw401,Monday,15.0,15h-16h,9.416693636718168,47.443710542797014
D365E0A09FCD004AE0430A8394274D13,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2012,11,November,aw401,Monday,20.0,20h-21h,9.330812435293195,47.409089209848005
D30111B8870B00BAE0430A8394275086,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2012,11,November,aw403,Wednesday,16.0,16h-17h,9.396033785601277,47.435119308364214
D11CE2FE4BCB004AE0430A839427BB0F,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,2012,11,November,aw403,Wednesday,17.0,17h-18h,9.389119636394215,47.437854267748676
D409002B1E9101E6E0430A8394276E4D,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2012,12,December,aw401,Monday,9.0,09h-10h,9.374359801018162,47.4228797452063
D2F333991A8801C8E0430A839427B089,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2012,12,December,aw405,Friday,7.0,07h-08h,9.345427861293237,47.41604635750829
D37899CBC45E02A2E0430A8394273081,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2012,12,December,aw405,Friday,7.0,07h-08h,9.382525793470098,47.43231532791008
D365E07B8EE00008E0430A839427D783,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,2012,12,December,aw404,Thursday,19.0,19h-20h,9.395942348052506,47.43515684421047
D2DCCA52C5880006E0430A8394278516,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2012,12,December,aw404,Thursday,20.0,20h-21h,9.402943936815198,47.43768315765353
D51ECDF71DB20206E0430A83942796D5,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2012,12,December,aw404,Thursday,22.0,22h-23h,9.39126423691484,47.43956344980645
D2F33399202601C8E0430A839427B089,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2012,12,December,aw404,Thursday,19.0,19h-20h,9.30490548865878,47.40613682836716
D45D44E4E39401FCE0430A839427DA9F,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,True,False,rt433,2012,12,December,aw405,Friday,8.0,08h-09h,9.387916587589725,47.41514845931901
D6391BAAA474022EE0430A839427FC17,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2013,1,January,aw404,Thursday,19.0,19h-20h,9.341590628001471,47.415119969740715
D54EAC34706701A2E0430A8394272AD7,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,1,January,aw406,Saturday,17.0,17h-18h,9.375404493412466,47.4279094695467
D409002B1F2501E6E0430A8394276E4D,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt432,2013,1,January,aw402,Tuesday,12.0,12h-13h,9.394089103816796,47.44209779530852
D41A04796A5D0106E0430A8394274BF8,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,2013,1,January,aw402,Tuesday,16.0,16h-17h,9.312064846527901,47.41451384852085
D51ECDF71E630206E0430A83942796D5,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,1,January,aw404,Thursday,18.0,18h-19h,9.416526966239882,47.43958381260404
D714FD538AC6021CE0430A8394270E51,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,2013,1,January,aw405,Friday,17.0,17h-18h,9.306217967547271,47.40539588270957
D7A3434B8F9B027CE0430A839427649E,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2013,1,January,aw403,Wednesday,3.0,03h-04h,9.297162131461432,47.39842553539085
D73D9AE93B4C00C0E0430A8394279A44,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2013,1,January,aw406,Saturday,23.0,23h-00h,9.351219614703451,47.42488444820589
D7B8C2AB84280216E0430A83942721D9,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,1,January,aw405,Friday,17.0,17h-18h,9.37537636904117,47.43077992945746
D51FF76BB7AB0204E0430A839427FA35,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,1,January,aw406,Saturday,11.0,11h-12h,9.313707681581512,47.409601987998784
D602B563DD7A01A4E0430A8394271A44,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2013,1,January,aw401,Monday,16.0,16h-17h,9.338921876657201,47.41387735194654
D6A237C94F4000BEE0430A8394272F1A,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,2013,1,January,aw403,Wednesday,17.0,17h-18h,9.313827414012675,47.408862313963354
D54EAC346EB401A2E0430A8394272AD7,at0,Accident with skidding or self-accident,as1,Accident with fatalities,True,False,False,rt432,2013,1,January,aw403,Wednesday,20.0,20h-21h,9.365211193793488,47.41551127352922
D8E5D00459740102E0430A8394274BDD,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,2013,2,February,aw407,Sunday,4.0,04h-05h,9.372923639052285,47.424946074603945
DC312F27361201FEE0430A839427871C,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,2,February,aw402,Tuesday,17.0,17h-18h,9.332578082365211,47.409546105135284
D8C3C36433290270E0430A839427772E,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,2013,3,March,aw406,Saturday,11.0,11h-12h,9.374360454991038,47.42289772794305
D7A2CD5BDFF50190E0430A8394272913,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2013,3,March,aw401,Monday,18.0,18h-19h,9.367072027414046,47.4171176578878
D8C3C36422AD0270E0430A839427772E,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2013,3,March,aw402,Tuesday,19.0,19h-20h,9.353499219369164,47.418971796200346
D9EB01B59CC6013CE0430A839427768A,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,3,March,aw407,Sunday,1.0,01h-02h,9.304856896339379,47.40739715132164
D8E4DC524577018AE0430A8394276E32,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,3,March,aw403,Wednesday,21.0,21h-22h,9.41424018900601,47.439424984536274
DA0FDBD1333902A8E0430A839427F843,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,True,False,False,rt430,2013,3,March,aw403,Wednesday,22.0,22h-23h,9.413915787809273,47.43925958687542
D9EB01B59DD5013CE0430A839427768A,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2013,3,March,aw404,Thursday,3.0,03h-04h,9.363604512061844,47.414332474717234
DA8B2AB05B600126E0430A8394274F20,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,3,March,aw402,Tuesday,12.0,12h-13h,9.367229903439808,47.43098812263079
DA8B2AB061A40126E0430A8394274F20,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,2013,3,March,aw405,Friday,0.0,00h-01h,9.379933087697957,47.431027371031846
DA7961683B9F01F4E0430A839427DE79,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2013,4,April,aw402,Tuesday,14.0,14h-15h,9.360899430901446,47.42788172515036
DCADE4DFE597013CE0430A839427412F,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,4,April,aw403,Wednesday,6.0,06h-07h,9.296737174389769,47.398018523510444
DCE8D257AEF001A0E0430A839427A9BE,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,2013,4,April,aw401,Monday,8.0,08h-09h,9.37611733675015,47.42636805929288
DE659F9244B70084E0430A83942745F9,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,4,April,aw403,Wednesday,11.0,11h-12h,9.413799731205755,47.44256343392
DAF0054FCA750174E0430A8394271EC2,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,4,April,aw403,Wednesday,12.0,12h-13h,9.36744191264039,47.43098458487208
DC312F2731B101FEE0430A839427871C,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,4,April,aw404,Thursday,13.0,13h-14h,9.302372821726177,47.407608187218216
DB2ECC45538A01C4E0430A839427A6DA,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,4,April,aw406,Saturday,16.0,16h-17h,9.382485055690195,47.43228902250452
DBCF1697EB7A01B6E0430A839427FB8B,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,4,April,aw401,Monday,18.0,18h-19h,9.29875372255744,47.398849752342485
DF7E33DDF8FD02DEE0430A839427B721,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,False,rt432,2013,4,April,aw403,Wednesday,17.0,17h-18h,9.405855694067087,47.43717480005848
DB82FE90EEB200AAE0430A83942760DF,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,4,April,aw403,Wednesday,20.0,20h-21h,9.407629128803391,47.43923188517768
DDEA6FEECD5700ECE0430A8394275737,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,2013,4,April,aw404,Thursday,8.0,08h-09h,9.370656207282865,47.42164617724303
DE3AC502D23601A6E0430A8394278CB1,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,4,April,aw402,Tuesday,22.0,22h-23h,9.304831667007813,47.40743354564336
DDB2BD2F7427018EE0430A839427A54C,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,4,April,aw403,Wednesday,18.0,18h-19h,9.408525302774038,47.439081663731265
DE3AC5090A420296E0430A83942790EF,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,2013,4,April,aw405,Friday,15.0,15h-16h,9.30530785540332,47.4074078594528
DDDC24E84C4201A4E0430A8394276E7B,at7,Accident when parking,as2,Accident with severe injuries,False,False,True,rt432,2013,4,April,aw402,Tuesday,18.0,18h-19h,9.37153521146485,47.42102868982165
DDDC24E82C7A01A4E0430A8394276E7B,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2013,5,May,aw401,Monday,14.0,14h-15h,9.402032823565396,47.437068854869665
DDB2BD2F8E84018EE0430A839427A54C,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,False,False,rt430,2013,5,May,aw402,Tuesday,17.0,17h-18h,9.337723286702472,47.42114844566682
DDEE354A21820054E0430A8394278522,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2013,5,May,aw404,Thursday,12.0,12h-13h,9.371825087777706,47.42536031655085
E0C185360F6401EEE0430A839427259D,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,False,rt433,2013,5,May,aw401,Monday,22.0,22h-23h,9.417771658989839,47.43846488484816
DE3AC502D09B01A6E0430A8394278CB1,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,5,May,aw403,Wednesday,4.0,04h-05h,9.385328713920575,47.43463432499634
DF6DF1F6D4DB028AE0430A8394279ADF,at6,Accident with head-on collision,as2,Accident with severe injuries,False,False,False,rt430,2013,5,May,aw405,Friday,0.0,00h-01h,9.308989422680588,47.4092196326712
E0342613BB6B01ACE0430A8394271799,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,2013,5,May,aw406,Saturday,11.0,11h-12h,9.395887027179883,47.43509480286036
DF6DF5A052AD0058E0430A839427FE2D,at1,Accident when overtaking or changing lanes,as2,Accident with severe injuries,False,False,False,rt430,2013,5,May,aw407,Sunday,15.0,15h-16h,9.381672158578972,47.432176734849044
E034260FA4DA00C6E0430A839427F18E,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt439,2013,5,May,aw407,Sunday,20.0,20h-21h,9.350361487928446,47.417971123680445
DF1A87D8112201FCE0430A8394279877,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt432,2013,5,May,aw402,Tuesday,8.0,08h-09h,9.391680956146407,47.44007822714641
DF5705DE525C0094E0430A83942748A6,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,5,May,aw403,Wednesday,8.0,08h-09h,9.415187901476864,47.43994859879794
E011C2859F220194E0430A83942798E4,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,5,May,aw406,Saturday,15.0,15h-16h,9.335907144955135,47.41184864001348
E23EE693159F0028E0430A8394278416,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2013,5,May,aw407,Sunday,17.0,17h-18h,9.39938872706193,47.43656492587329
DFFDA08F43BB023CE0430A8394277C81,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,2013,5,May,aw404,Thursday,14.0,14h-15h,9.350544928217287,47.42234052713352
E0C18536109B01EEE0430A839427259D,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2013,6,June,aw404,Thursday,11.0,11h-12h,9.35978575142467,47.41502580919906
E2523FE8EB5D01A4E0430A8394279ADE,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,2013,6,June,aw404,Thursday,16.0,16h-17h,9.342882575938363,47.41566548269198
E0C18536121201EEE0430A839427259D,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,2013,6,June,aw404,Thursday,23.0,23h-00h,9.374226609889568,47.42577895888094
E01F2E47F477019EE0430A839427B834,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,2013,6,June,aw406,Saturday,15.0,15h-16h,9.307169083097103,47.40719783848446
E08B73122E7401D6E0430A83942701E2,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,2013,6,June,aw407,Sunday,5.0,05h-06h,9.376014152351953,47.428268121717714
E0A9A97F647D007EE0430A839427EC47,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,2013,6,June,aw402,Tuesday,20.0,20h-21h,9.40702950105834,47.41656985012381
E4F00C5A458802C8E0430A83942756A3,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,2013,6,June,aw403,Wednesday,17.0,17h-18h,9.38505022205502,47.431733033754895
E23BEA586F1202AAE0430A839427C4A2,at7,Accident when parking,as2,Accident with severe injuries,False,True,False,rt433,2013,6,June,aw404,Thursday,7.0,07h-08h,9.36998212185438,47.42060481491035
E011C285B4BF0194E0430A83942798E4,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,2013,6,June,aw404,Thursday,7.0,07h-08h,9.36709851863048,47.41821483028423
E22D41864D9D004AE0430A839427AC91,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt433,2013,6,June,aw405,Friday,15.0,15h-16h,9.417596704958822,47.438395904733106
E0990A36251001CAE0430A8394276F8C,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,2013,6,June,aw406,Saturday,13.0,13h-14h,9.313859856734643,47.41505152364042
E2523FE8E9F401A4E0430A8394279ADE,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,2013,6,June,aw406,Saturday,22.0,22h-23h,9.30242926399299,47.407706240305345
E484284DD91A00CCE0430A8394270E68,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,2013,6,June,aw401,Monday,20.0,20h-21h,9.3957959202541,47.435141329861956
E2523FE8E92D01A4E0430A8394279ADE,at7,Accident when parking,as3,Accident with light injuries,False,False,True,rt433,2013,6,June,aw403,Wednesday,7.0,07h-08h,9.379404454270029,47.423802784115765
E2523FE8F18801A4E0430A8394279ADE,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,2013,6,June,aw403,Wednesday,21.0,21h-22h,9.354226240053974,47.41928363140352
E0AF726A848100D2E0430A839427DA84,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt432,2013,6,June,aw406,Saturday,15.0,15h-16h,9.389993494790042,47.43854127352714
E101D95F10E601C2E0430A839427CE66,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,2013,6,June,aw407,Sunday,2.0,02h-03h,9.375702678841181,47.42626704793346
E35AD348CDA00046E0430A839427EDFF,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,2013,6,June,aw401,Monday,17.0,17h-18h,9.381562443159613,47.42445028507241
E23BEAA68F7500AEE0430A839427ED71,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,False,rt433,2013,6,June,aw402,Tuesday,11.0,11h-12h,9.373950991105547,47.42585554933811
E2523FEF570700CCE0430A839427EBC2,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt433,2013,6,June,aw403,Wednesday,15.0,15h-16h,9.37878310585369,47.419485726727075
E23BEA586E9702AAE0430A839427C4A2,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2013,6,June,aw405,Friday,18.0,18h-19h,9.340768494776405,47.41288431202721
E1229FF5710C00D8E0430A8394270E90,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2013,6,June,aw406,Saturday,8.0,08h-09h,9.394300415345658,47.43594037227549
E330C9EE77280168E0430A839427A412,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2013,6,June,aw407,Sunday,18.0,18h-19h,9.308740899306615,47.40893576105562
E4EF88CF424D029AE0430A8394274DA8,at3,Accident when turning left or right,as2,Accident with severe injuries,False,False,True,rt432,2013,7,July,aw401,Monday,21.0,21h-22h,9.388963246436758,47.43792888118771
E484284DD69B00CCE0430A8394270E68,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,2013,7,July,aw403,Wednesday,13.0,13h-14h,9.41777321347049,47.4352979396074
E58BA0289C860168E0430A839427AD46,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,7,July,aw405,Friday,17.0,17h-18h,9.382545726595882,47.432135055849216
E37F3A1085080142E0430A839427BADE,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,7,July,aw403,Wednesday,17.0,17h-18h,9.367856765823161,47.41792327147564
E43BF2E5CF89022AE0430A839427580C,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt433,2013,7,July,aw402,Tuesday,17.0,17h-18h,9.39453870889629,47.43123997363147
E4EC0C5F5B58007EE0430A839427E07D,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,7,July,aw402,Tuesday,14.0,14h-15h,9.338685118308176,47.41095729314219
E6BE8CDADA0101D6E0430A839427DF8E,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,8,August,aw405,Friday,18.0,18h-19h,9.302676198097682,47.40756730613068
E4F0006EA35E0288E0430A83942737F5,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,True,rt433,2013,8,August,aw403,Wednesday,7.0,07h-08h,9.396197016198217,47.44784709063451
E591E87C3527014AE0430A839427DAA1,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,2013,8,August,aw405,Friday,10.0,10h-11h,9.392905398193168,47.43550512583333
E6BE68223BBD01B0E0430A8394272275,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,True,rt433,2013,8,August,aw406,Saturday,11.0,11h-12h,9.394393838113423,47.435956785374664
E5936BA57F3C0152E0430A8394270908,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,8,August,aw401,Monday,12.0,12h-13h,9.354012335418622,47.419233196306195
E6B834C4D29C023AE0430A839427ECDD,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,2013,8,August,aw403,Wednesday,17.0,17h-18h,9.403780329175744,47.43591454866011
E85F7999B45F0090E0430A8394279C34,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2013,8,August,aw403,Wednesday,17.0,17h-18h,9.40910607829627,47.43900878709976
E6BE8CDADC3E01D6E0430A839427DF8E,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,8,August,aw404,Thursday,8.0,08h-09h,9.367172574954711,47.41733190401521
E6BCADD82DEC01A0E0430A8394276510,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,2013,8,August,aw404,Thursday,11.0,11h-12h,9.403534996964384,47.43788903750822
E96513F1494A0046E0430A8394273BCE,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,2013,8,August,aw406,Saturday,4.0,04h-05h,9.366322642600494,47.42021607633814
E59D81BDBCE301F4E0430A8394272DE5,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,2013,8,August,aw406,Saturday,12.0,12h-13h,9.359967901074294,47.41456394228896
E5936BA57C0D0152E0430A8394270908,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2013,8,August,aw401,Monday,16.0,16h-17h,9.376082038212884,47.428311967912286
E6BE6E46AD85016CE0430A839427690E,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2013,8,August,aw402,Tuesday,9.0,09h-10h,9.376082278479208,47.423219751343744
E6BE6822589B02B2E0430A839427C6CA,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,2013,8,August,aw403,Wednesday,22.0,22h-23h,9.384568708769523,47.42762957893654
E6BCA84197450250E0430A8394272368,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,2013,8,August,aw404,Thursday,8.0,08h-09h,9.369579713333334,47.421205330965606
E6BE682256EF02B2E0430A839427C6CA,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,2013,8,August,aw404,Thursday,12.0,12h-13h,9.371873366502133,47.422309581643596
E853C4B4401901ACE0430A839427D64C,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,True,True,False,rt433,2013,8,August,aw405,Friday,17.0,17h-18h,9.334604807575298,47.40691279553369
E6BE68223AE301B0E0430A8394272275,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,2013,8,August,aw402,Tuesday,13.0,13h-14h,9.390581183179144,47.4368489409511
E872118A04C801CEE0430A839427E473,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2013,8,August,aw404,Thursday,2.0,02h-03h,9.335142987070409,47.42053405798125
E97D4CCC5C5000D2E0430A8394278E08,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,False,rt430,2013,8,August,aw404,Thursday,8.0,08h-09h,9.374275269912442,47.43076238748186
E872118A152F01CEE0430A839427E473,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2013,8,August,aw404,Thursday,18.0,18h-19h,9.397207283385493,47.43313811119249
E866123E24780254E0430A839427AF61,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2013,8,August,aw405,Friday,4.0,04h-05h,9.374358753048146,47.427225236082535
